t,i,q
-1.1992,-1.7999268,3.1927515
-1.1988,-1.7994896,3.1925329
-1.1984,-1.7995575,3.1924877
-1.198,-1.7996404,3.1925925
-1.1976,-1.7994896,3.1933733
-1.1972,-1.7996668,3.193004
-1.1968,-1.7998929,3.1933074
-1.1964,-1.8001781,3.1934751
-1.196,-1.7994237,3.1933243
-1.1956,-1.7041303,3.2191526
-1.1952,-1.6668638,3.2197926
-1.1948,-1.6723219,3.229323
-1.1944,-1.673472,3.2303382
-1.194,-1.6730763,3.2299198
-1.1936,-1.6733929,3.230357
-1.1932,-1.6731379,3.2304305
-1.1928,-1.6736259,3.2302213
-1.1924,-1.6737748,3.2296284
-1.192,-1.67356,3.2300014
-1.1916,-1.6735713,3.2298469
-1.1912,-1.6742836,3.2298582
-1.1908,-1.6561263,3.231397
-1.1904,-1.5441323,3.2310657
-1.19,-1.5359217,3.2370679
-1.1896,-1.538918,3.2426685
-1.1892,-1.5390927,3.2427841
-1.1888,-1.5389702,3.2430197
-1.1884,-1.539332,3.2430197
-1.188,-1.5389871,3.2430385
-1.1876,-1.5393489,3.2431101
-1.1872,-1.5394394,3.2430197
-1.1868,-1.5396014,3.2431817
-1.1864,-1.5394394,3.2431497
-1.186,-1.5394394,3.2427841
-1.1856,-1.4991208,3.23838
-1.1852,-1.3996101,3.2186563
-1.1848,-1.4025826,3.2286333
-1.1844,-1.4039513,3.2308601
-1.184,-1.4039966,3.230928
-1.1836,-1.4039966,3.2306981
-1.1832,-1.4041115,3.2311635
-1.1828,-1.4040079,3.230928
-1.1824,-1.4044155,3.2310655
-1.182,-1.4042321,3.2311635
-1.1816,-1.4040776,3.2311635
-1.1812,-1.4040418,3.2314776
-1.1808,-1.4042321,3.231249
-1.1804,-1.3208292,3.205959
-1.18,-1.2658998,3.1876489
-1.1796,-1.2694972,3.1942112
-1.1792,-1.2696046,3.1954562
-1.1788,-1.2699959,3.1957954
-1.1784,-1.2701065,3.1957389
-1.178,-1.2701241,3.1957521
-1.1776,-1.270119,3.195509
-1.1772,-1.2701134,3.1951755
-1.1768,-1.2705952,3.1955373
-1.1764,-1.2704482,3.1957521
-1.176,-1.2705952,3.1959123
-1.1756,-1.263054,3.1918553
-1.1752,-1.1442223,3.1313749
-1.1748,-1.1424732,3.1323391
-1.1744,-1.1446391,3.1373997
-1.174,-1.1447692,3.1377276
-1.1736,-1.1449086,3.1378746
-1.1732,-1.1449878,3.1377276
-1.1728,-1.144967,3.1379386
-1.1724,-1.1451988,3.1385077
-1.172,-1.1451932,3.1380762
-1.1716,-1.1451894,3.1379631
-1.1712,-1.1451065,3.1379631
-1.1708,-1.145408,3.1384726
-1.1704,-1.0980219,3.1065016
-1.17,-1.0242383,3.0485942
-1.1696,-1.0278012,3.0579335
-1.1692,-1.0287534,3.0601378
-1.1688,-1.0289633,3.060563
-1.1684,-1.028729,3.0606233
-1.168,-1.0285757,3.0606233
-1.1676,-1.028506,3.0604399
-1.1672,-1.0283684,3.0606233
-1.1668,-1.0290386,3.0608589
-1.1664,-1.0289293,3.0610831
-1.166,-1.0293891,3.0606233
-1.1656,-1.0276842,3.0592217
-1.1652,-0.9600041,2.9912377
-1.1648,-0.9267961,2.9560082
-1.1644,-0.9292183,2.9633551
-1.164,-0.9295462,2.9644173
-1.1636,-0.9301429,2.9644135
-1.1632,-0.9302164,2.9647584
-1.1628,-0.929979,2.9645963
-1.1624,-0.9299978,2.9645059
-1.162,-0.9301429,2.9643608
-1.1616,-0.9298,2.9641252
-1.1612,-0.9296718,2.9641252
-1.1608,-0.929506,2.9645963
-1.1604,-0.926306,2.9596288
-1.16,-0.8570282,2.8598081
-1.1596,-0.848891,2.8509266
-1.1592,-0.8499765,2.8542583
-1.1588,-0.8499765,2.8554864
-1.1584,-0.8499765,2.8554751
-1.158,-0.8499765,2.8556956
-1.1576,-0.8501687,2.855492
-1.1572,-0.8499765,2.8556459
-1.1568,-0.8499765,2.8555706
-1.1564,-0.850212,2.8556164
-1.156,-0.850212,2.8548476
-1.1556,-0.850212,2.8551811
-1.1552,-0.8353912,2.8247017
-1.1548,-0.7884187,2.7276321
-1.1544,-0.7900166,2.7336283
-1.154,-0.791082,2.7356987
-1.1536,-0.7911668,2.7362439
-1.1532,-0.7913904,2.7362791
-1.1528,-0.7914809,2.7362665
-1.1524,-0.7912346,2.7365027
-1.152,-0.7912673,2.7360379
-1.1516,-0.791212,2.7357175
-1.1512,-0.7913577,2.7359022
-1.1508,-0.7914582,2.7364801
-1.1504,-0.7914809,2.736357
-1.15,-0.7628228,2.6364743
-1.1496,-0.7519845,2.6021306
-1.1492,-0.7540619,2.6095957
-1.1488,-0.7546423,2.6096384
-1.1484,-0.7544991,2.6100894
-1.148,-0.7544991,2.6102496
-1.1476,-0.7546838,2.6103758
-1.1472,-0.7544991,2.6105605
-1.1468,-0.7544991,2.6110423
-1.1464,-0.7544991,2.6108746
-1.146,-0.7542635,2.6110253
-1.1456,-0.7544746,2.6103821
-1.1452,-0.7525658,2.5910311
-1.1448,-0.7395352,2.4795047
-1.1444,-0.7407252,2.4809461
-1.144,-0.7416913,2.4842445
-1.1436,-0.7417365,2.4845612
-1.1432,-0.7419363,2.4844876
-1.1428,-0.7417836,2.4848495
-1.1424,-0.7417007,2.4844179
-1.142,-0.7418703,2.4843953
-1.1416,-0.7417007,2.4846365
-1.1412,-0.7417007,2.4844613
-1.1408,-0.7417007,2.4846968
-1.1404,-0.7417007,2.4846968
-1.14,-0.7458147,2.4403377
-1.1396,-0.7503697,2.3513169
-1.1392,-0.7536002,2.3575064
-1.1388,-0.7544991,2.3583658
-1.1384,-0.7542428,2.3588331
-1.138,-0.7542635,2.3590687
-1.1376,-0.7542635,2.3594072
-1.1372,-0.7542635,2.3588331
-1.1368,-0.7542635,2.3589952
-1.1364,-0.7543936,2.3593042
-1.136,-0.754028,2.3595429
-1.1356,-0.7538653,2.3593011
-1.1352,-0.7537396,2.3596579
-1.1348,-0.7759351,2.2807404
-1.1344,-0.7875914,2.2383921
-1.134,-0.7897786,2.2422125
-1.1336,-0.7904469,2.2424776
-1.1332,-0.7902246,2.2432609
-1.1328,-0.7904338,2.2430084
-1.1324,-0.7902315,2.2429217
-1.132,-0.7902246,2.2429914
-1.1316,-0.7902246,2.2430932
-1.1312,-0.7899708,2.24321
-1.1308,-0.790396,2.2430197
-1.1304,-0.7899105,2.2436642
-1.13,-0.7899105,2.2431139
-1.1296,-0.9626274,2.493501
-1.1292,-0.9161652,2.4397808
-1.1288,-0.9155273,2.4409172
-1.1284,-0.9158527,2.4431823
-1.128,-0.9159752,2.4426459
-1.1276,-0.9160757,2.4422313
-1.1272,-0.9151731,2.443134
-1.1268,-0.9155386,2.4427477
-1.1264,-0.9155386,2.4425329
-1.126,-0.9155889,2.4424826
-1.1256,-0.9156341,2.4422188
-1.1252,-0.9151768,2.4421642
-1.1248,-0.9157798,2.4425862
-1.1244,-0.9144684,2.4384724
-1.124,-0.8847199,2.3413142
-1.1236,-0.8791089,2.3235647
-1.1232,-0.8808916,2.3285511
-1.1228,-0.8811724,2.3289179
-1.1224,-0.8811442,2.3286862
-1.122,-0.8811573,2.3284468
-1.1216,-0.8809124,2.3291271
-1.1212,-0.8809124,2.3286824
-1.1208,-0.8809124,2.3286824
-1.1204,-0.8809124,2.3286824
-1.12,-0.8809595,2.3288708
-1.1196,-0.8813213,2.3286824
-1.1192,-0.8791413,2.3083536
-1.1188,-0.8662242,2.2161297
-1.1184,-0.8678345,2.2146289
-1.118,-0.8685569,2.2166378
-1.1176,-0.8685851,2.2170693
-1.1172,-0.8688094,2.2173444
-1.1168,-0.8684702,2.2174977
-1.1164,-0.868815,2.2171145
-1.116,-0.8685851,2.2177841
-1.1156,-0.8688433,2.2181296
-1.1152,-0.8687585,2.2178319
-1.1148,-0.8685456,2.2178941
-1.1144,-0.8685154,2.2175071
-1.114,-0.8722376,2.1703998
-1.1136,-0.8764111,2.1042791
-1.1132,-0.8785468,2.1090781
-1.1128,-0.879337,2.1100178
-1.1124,-0.8794206,2.1100894
-1.112,-0.8796373,2.1103061
-1.1116,-0.8795487,2.1104531
-1.1112,-0.8794206,2.110325
-1.1108,-0.8796561,2.1100894
-1.1104,-0.8794206,2.110325
-1.11,-0.8795619,2.1104663
-1.1096,-0.8794526,2.1106673
-1.1092,-0.8798144,2.1113457
-1.1088,-0.8816327,2.1162556
-1.1084,-0.9071521,2.0109938
-1.108,-0.9119896,2.0078312
-1.1076,-0.9129394,2.0090147
-1.1072,-0.912555,2.0094211
-1.1068,-0.912555,2.009325
-1.1064,-0.9130073,2.0093155
-1.106,-0.9127811,2.0093608
-1.1056,-0.912555,2.0093495
-1.1052,-0.9127755,2.0098149
-1.1048,-0.912587,2.0093193
-1.1044,-0.9129771,2.0088589
-1.104,-0.912555,2.0092006
-1.1036,-0.9430812,1.954993
-1.1032,-0.9646535,1.9130824
-1.1028,-0.9676542,1.9167389
-1.1024,-0.9678314,1.9175241
-1.102,-0.9679162,1.917803
-1.1016,-0.9673942,1.9174412
-1.1012,-0.968016,1.9175505
-1.1008,-0.9680839,1.9171158
-1.1004,-0.9678314,1.9174073
-1.1,-0.9675958,1.9176428
-1.0996,-0.9680669,1.9175166
-1.0992,-0.9676297,1.9178219
-1.0988,-0.970215,1.9148018
-1.0984,-1.0397748,1.8384124
-1.098,-1.0411573,1.8369643
-1.0976,-1.0432591,1.8397534
-1.0972,-1.0434438,1.8399305
-1.0968,-1.0436115,1.8401566
-1.0964,-1.0434438,1.8399889
-1.096,-1.0434438,1.8402245
-1.0956,-1.0434438,1.8402245
-1.0952,-1.0429727,1.8402565
-1.0948,-1.0434287,1.8399889
-1.0944,-1.0433269,1.8402245
-1.094,-1.0436699,1.8397722
-1.0936,-1.0744221,1.8199642
-1.0932,-1.1325907,1.7742991
-1.0928,-1.1370568,1.7789688
-1.0924,-1.137516,1.779923
-1.092,-1.1377309,1.7800926
-1.0916,-1.1378402,1.7800982
-1.0912,-1.1376649,1.7803582
-1.0908,-1.1376649,1.7796874
-1.0904,-1.1376649,1.7798909
-1.09,-1.1376649,1.7800643
-1.0896,-1.1376649,1.779923
-1.0892,-1.1371938,1.7799362
-1.0888,-1.1375639,1.7801066
-1.0884,-1.2021045,1.7536954
-1.088,-1.2409625,1.7357394
-1.0876,-1.244842,1.7391849
-1.0872,-1.2452698,1.7403074
-1.0868,-1.2454695,1.740129
-1.0864,-1.2452867,1.7400279
-1.086,-1.2454695,1.7402716
-1.0856,-1.2450682,1.740673
-1.0852,-1.2447767,1.7403112
-1.0848,-1.245234,1.7404205
-1.0844,-1.245234,1.7406974
-1.084,-1.2451021,1.7412138
-1.0836,-1.2446976,1.7409839
-1.0832,-1.3415761,1.7214855
-1.0828,-1.3609211,1.7202539
-1.0824,-1.3632264,1.722036
-1.082,-1.363381,1.7226177
-1.0816,-1.363641,1.722134
-1.0812,-1.3633697,1.7220888
-1.0808,-1.363217,1.7222414
-1.0804,-1.3634356,1.7223696
-1.08,-1.3632773,1.7226208
-1.0796,-1.3638728,1.722134
-1.0792,-1.3631492,1.7219286
-1.0788,-1.3633244,1.7221774
-1.0784,-1.3969741,1.7223432
-1.078,-1.4834061,1.7222471
-1.0776,-1.4877126,1.7254393
-1.0772,-1.4884137,1.7259029
-1.0768,-1.488403,1.7259029
-1.0764,-1.488256,1.7262458
-1.076,-1.488403,1.7261384
-1.0756,-1.488403,1.7261384
-1.0752,-1.4882937,1.7259575
-1.0748,-1.4879319,1.7259575
-1.0744,-1.4881674,1.726357
-1.074,-1.4883653,1.7264022
-1.0736,-1.488256,1.7259029
-1.0732,-1.5849275,1.7460957
-1.0728,-1.6089172,1.7492752
-1.0724,-1.6145518,1.7525128
-1.072,-1.6150518,1.7530699
-1.0716,-1.6152874,1.7537502
-1.0712,-1.6151479,1.7531661
-1.0708,-1.6152271,1.7533055
-1.0704,-1.6151291,1.7533055
-1.07,-1.6148163,1.7533526
-1.0696,-1.615163,1.7531943
-1.0692,-1.6151159,1.7535411
-1.0688,-1.6150971,1.7533507
-1.0684,-1.6305273,1.7593552
-1.068,-1.7232626,1.7950069
-1.0676,-1.7363325,1.8006955
-1.0672,-1.7393897,1.8023005
-1.0668,-1.7397051,1.8027716
-1.0664,-1.7396536,1.8023061
-1.066,-1.7395556,1.802536
-1.0656,-1.7394237,1.802536
-1.0652,-1.7394237,1.8026849
-1.0648,-1.7396592,1.8029933
-1.0644,-1.7396592,1.8027018
-1.064,-1.7395556,1.8027716
-1.0636,-1.739364,1.8025888
-1.0632,-1.773536,1.8225919
-1.0628,-1.846518,1.8672634
-1.0624,-1.8542936,1.8728444
-1.062,-1.8559846,1.8739085
-1.0616,-1.8563653,1.8741441
-1.0612,-1.8562597,1.8739104
-1.0608,-1.8560355,1.8737973
-1.0604,-1.8564633,1.872938
-1.06,-1.8560223,1.8735316
-1.0596,-1.8562258,1.8731981
-1.0592,-1.855864,1.873673
-1.0588,-1.8557867,1.8737452
-1.0584,-1.8556115,1.873357
-1.058,-1.9167432,1.9261842
-1.0576,-1.9558312,1.9600862
-1.0572,-1.9610411,1.9634638
-1.0568,-1.9619683,1.9647527
-1.0564,-1.9616856,1.9650128
-1.056,-1.9617761,1.9653595
-1.0556,-1.9619457,1.9648319
-1.0552,-1.961793,1.9646139
-1.0548,-1.9618873,1.9648338
-1.0544,-1.9619966,1.9645473
-1.054,-1.9621372,1.9645775
-1.0536,-1.9617855,1.9651459
-1.0532,-1.9630712,1.9669348
-1.0528,-2.0449382,2.0624267
-1.0524,-2.0499027,2.0676803
-1.052,-2.0539054,2.0703595
-1.0516,-2.0538087,2.0703595
-1.0512,-2.0540638,2.0702672
-1.0508,-2.0537296,2.070634
-1.0504,-2.0542792,2.0703595
-1.05,-2.0537296,2.070124
-1.0496,-2.0537491,2.0707998
-1.0492,-2.0537296,2.0703595
-1.0488,-2.0537296,2.0702163
-1.0484,-2.0535279,2.0699562
-1.048,-2.0812786,2.1144594
-1.0476,-2.1187872,2.1810705
-1.0472,-2.1267383,2.1866898
-1.0468,-2.1284676,2.1882822
-1.0464,-2.1284413,2.1889028
-1.046,-2.1285694,2.1889996
-1.0456,-2.1288709,2.1887885
-1.0452,-2.1288389,2.1888658
-1.0448,-2.1288785,2.1889996
-1.0444,-2.1288728,2.188487
-1.044,-2.1288615,2.1882144
-1.0436,-2.128771,2.1882144
-1.0432,-2.1290837,2.189454
-1.0428,-2.160673,2.2709203
-1.0424,-2.1740353,2.3086301
-1.042,-2.1812829,2.3146151
-1.0416,-2.1822792,2.3149236
-1.0412,-2.1816837,2.3149123
-1.0408,-2.1822616,2.3144475
-1.0404,-2.1819451,2.3147565
-1.04,-2.1821844,2.3149575
-1.0396,-2.1821844,2.3150988
-1.0392,-2.1821605,2.3148633
-1.0388,-2.1821844,2.3148614
-1.0384,-2.1821844,2.3146277
-1.038,-2.1836474,2.3215317
-1.0376,-2.2009626,2.4236403
-1.0372,-2.2094462,2.4462891
-1.0368,-2.213744,2.4498256
-1.0364,-2.2142453,2.4501233
-1.036,-2.2142415,2.4504851
-1.0356,-2.2140625,2.4502364
-1.0352,-2.2140625,2.4498093
-1.0348,-2.2141492,2.4501572
-1.0344,-2.2140851,2.4503061
-1.034,-2.2141944,2.4497628
-1.0336,-2.2142924,2.449764
-1.0332,-2.2139419,2.4497565
-1.0328,-2.214347,2.4791661
-1.0324,-2.213393,2.576744
-1.032,-2.2197471,2.582781
-1.0316,-2.2214381,2.583781
-1.0312,-2.2216454,2.5838526
-1.0308,-2.2216643,2.5833005
-1.0304,-2.221538,2.5837075
-1.03,-2.2213646,2.5840844
-1.0296,-2.2213646,2.5840203
-1.0292,-2.2213646,2.5837075
-1.0288,-2.2217396,2.583847
-1.0284,-2.2213778,2.5834851
-1.028,-2.2214871,2.5839431
-1.0276,-2.2075203,2.6803463
-1.0272,-2.1964335,2.7089428
-1.0268,-2.2040537,2.7166792
-1.0264,-2.2043364,2.7172559
-1.026,-2.2044834,2.7176083
-1.0256,-2.2047019,2.717563
-1.0252,-2.2044834,2.7177678
-1.0248,-2.2044834,2.7175266
-1.0244,-2.2045788,2.7172728
-1.024,-2.2047974,2.7175705
-1.0236,-2.20469,2.7176874
-1.0232,-2.205033,2.7169148
-1.0228,-2.1987124,2.7329583
-1.0224,-2.156061,2.8324149
-1.022,-2.1591314,2.837495
-1.0216,-2.1635757,2.8422791
-1.0212,-2.1638546,2.842362
-1.0208,-2.1638715,2.8417163
-1.0204,-2.1641259,2.8419248
-1.02,-2.1642823,2.8422188
-1.0196,-2.1639356,2.8417992
-1.0192,-2.1637472,2.8416522
-1.0188,-2.163766,2.8411001
-1.0184,-2.1639658,2.8415542
-1.018,-2.1642258,2.8412452
-1.0176,-2.1406464,2.8816702
-1.0172,-2.0901963,2.9418832
-1.0168,-2.0992069,2.9535278
-1.0164,-2.1014626,2.9553369
-1.016,-2.1012327,2.9555668
-1.0156,-2.1014984,2.9555442
-1.0152,-2.1017823,2.9553312
-1.0148,-2.101521,2.9555668
-1.0144,-2.1015613,2.9557326
-1.014,-2.1015436,2.9555668
-1.0136,-2.1015386,2.9559324
-1.0132,-2.1013213,2.9560379
-1.0128,-2.1009972,2.9558382
-1.0124,-2.0425567,3.0154103
-1.012,-2.010281,3.0467382
-1.0116,-2.0157999,3.0530014
-1.0112,-2.0165889,3.0542577
-1.0108,-2.0168263,3.0546887
-1.0104,-2.0170317,3.0545423
-1.01,-2.0167321,3.0542163
-1.0096,-2.0170619,3.0546095
-1.0092,-2.0170619,3.054813
-1.0088,-2.0171994,3.0543419
-1.0084,-2.0166511,3.0543419
-1.008,-2.0171278,3.0542634
-1.0076,-2.0138377,3.0567621
-1.0072,-1.9133939,3.1239878
-1.0068,-1.9119461,3.1292995
-1.0064,-1.9150317,3.1336874
-1.006,-1.915077,3.1339588
-1.0056,-1.9155386,3.1341962
-1.0052,-1.9150826,3.1344374
-1.0048,-1.915717,3.1345316
-1.0044,-1.9158527,3.1339588
-1.004,-1.9156517,3.1341095
-1.0036,-1.9154972,3.1339173
-1.0032,-1.9156944,3.1337232
-1.0028,-1.9158527,3.1339003
-1.0024,-1.8685781,3.1575452
-1.002,-1.7928375,3.1816815
-1.0016,-1.7982747,3.19099
-1.0012,-1.7999607,3.193004
-1.0008,-1.7999607,3.1932226
-1.0004,-1.8001065,3.1933828
-1,-1.8002748,3.193004
-0.9996,-1.7999607,3.1930963
-0.9992,-1.8000003,3.193004
-0.9988,-1.8003672,3.1931472
-0.9984,-1.8002748,3.1932734
-0.998,-1.800435,3.1931547
-0.9976,-1.7973054,3.1932174
-0.9972,-1.6985822,3.2162394
-0.9968,-1.6675033,3.2195998
-0.9964,-1.6730725,3.2289939
-0.996,-1.6736259,3.2301051
-0.9956,-1.6736259,3.2299644
-0.9952,-1.6736259,3.2296717
-0.9948,-1.6736259,3.2298997
-0.9944,-1.6736259,3.2297885
-0.994,-1.6736259,3.2296717
-0.9936,-1.6734903,3.229536
-0.9932,-1.6733904,3.2296981
-0.9928,-1.673543,3.229602
-0.9924,-1.6579054,3.231544
-0.992,-1.5470479,3.230297
-0.9916,-1.5361987,3.2369435
-0.9912,-1.5388539,3.2420617
-0.9908,-1.5392038,3.2419179
-0.9904,-1.5394073,3.242438
-0.99,-1.5394394,3.241999
-0.9896,-1.5396599,3.2422194
-0.9892,-1.539315,3.2422345
-0.9888,-1.5394394,3.241999
-0.9884,-1.5394394,3.2422552
-0.988,-1.5392415,3.2422345
-0.9876,-1.5395298,3.2420894
-0.9872,-1.5002557,3.2376345
-0.9868,-1.3990488,3.2206504
-0.9864,-1.4027333,3.228514
-0.986,-1.4037045,3.2300297
-0.9856,-1.4038307,3.2305266
-0.9852,-1.4039966,3.2308884
-0.9848,-1.4043477,3.2304569
-0.9844,-1.4045462,3.2306698
-0.984,-1.4042007,3.2306924
-0.9836,-1.4042208,3.230156
-0.9832,-1.4043854,3.2306924
-0.9828,-1.4042321,3.2301805
-0.9824,-1.4042321,3.230928
-0.982,-1.2993621,3.2004544
-0.9816,-1.2661258,3.1864547
-0.9812,-1.2693841,3.1946465
-0.9808,-1.2699746,3.195281
-0.9804,-1.2695123,3.1953715
-0.98,-1.2695273,3.1949669
-0.9796,-1.2696536,3.1953601
-0.9792,-1.2702892,3.1957219
-0.9788,-1.2702202,3.1955599
-0.9784,-1.2701373,3.1949845
-0.978,-1.2702371,3.1949952
-0.9776,-1.2703596,3.1952772
-0.9772,-1.251897,3.1865509
-0.9768,-1.1403923,3.1281277
-0.9764,-1.1420882,3.1326162
-0.976,-1.1440342,3.1369424
-0.9756,-1.1446599,3.1371064
-0.9752,-1.1446052,3.137673
-0.9748,-1.1446052,3.137492
-0.9744,-1.1442773,3.1377992
-0.974,-1.1446938,3.1377653
-0.9736,-1.1446429,3.1377276
-0.9732,-1.1447107,3.1377276
-0.9728,-1.144707,3.1373759
-0.9724,-1.1447353,3.1371742
-0.972,-1.0952901,3.1035743
-0.9716,-1.0230699,3.0472487
-0.9712,-1.0271492,3.057975
-0.9708,-1.0283684,3.0598683
-0.9704,-1.0283684,3.0599173
-0.97,-1.028604,3.0600266
-0.9696,-1.028604,3.0601849
-0.9692,-1.0289821,3.0606453
-0.9688,-1.0289633,3.0607081
-0.9684,-1.028712,3.0601547
-0.968,-1.0286417,3.0603093
-0.9676,-1.0284991,3.0607734
-0.9672,-1.0283835,3.0610944
-0.9668,-0.9590707,2.989925
-0.9664,-0.9266454,2.9572092
-0.966,-0.9288049,2.9639116
-0.9656,-0.9293351,2.9648319
-0.9652,-0.9294695,2.9651792
-0.9648,-0.9292145,2.9650674
-0.9644,-0.9294507,2.9649016
-0.964,-0.9297755,2.9653815
-0.9636,-0.9294187,2.9653815
-0.9632,-0.9295983,2.9651654
-0.9628,-0.9294363,2.9649154
-0.9624,-0.9295814,2.9648865
-0.962,-0.9256801,2.9597566
-0.9616,-0.8546214,2.8582868
-0.9612,-0.8489299,2.852243
-0.9608,-0.8497409,2.8549663
-0.9604,-0.8502905,2.8558294
-0.96,-0.8501021,2.8556767
-0.9596,-0.8499765,2.8556749
-0.9592,-0.8499765,2.8553809
-0.9588,-0.8499765,2.8555844
-0.9584,-0.8502101,2.8557709
-0.958,-0.8502026,2.856085
-0.9576,-0.8502327,2.8556365
-0.9572,-0.8505261,2.8556183
-0.9568,-0.827518,2.8075935
-0.9564,-0.7890512,2.7275007
-0.956,-0.791418,2.7337419
-0.9556,-0.7917145,2.7359493
-0.9552,-0.7917164,2.7361736
-0.9548,-0.7915826,2.7359851
-0.9544,-0.7917164,2.7362131
-0.954,-0.7917164,2.7366252
-0.9536,-0.7917164,2.7367797
-0.9532,-0.7917164,2.7369738
-0.9528,-0.791658,2.7367383
-0.9524,-0.7912962,2.7369229
-0.952,-0.7905921,2.733758
-0.9516,-0.7618499,2.6348476
-0.9512,-0.7518796,2.6035571
-0.9508,-0.7547566,2.6101779
-0.9504,-0.7548131,2.6105605
-0.95,-0.7550487,2.6108746
-0.9496,-0.7549224,2.6111101
-0.9492,-0.7544821,2.6108017
-0.9488,-0.7547409,2.6108268
-0.9484,-0.7544991,2.6111441
-0.948,-0.7547126,2.6110254
-0.9476,-0.7549978,2.611161
-0.9472,-0.7548131,2.6109914
-0.9468,-0.7531814,2.5921718
-0.9464,-0.740348,2.4880242
-0.946,-0.7409814,2.4817665
-0.9456,-0.7417252,2.4848017
-0.9452,-0.7422503,2.4852464
-0.9448,-0.7427063,2.4854745
-0.9444,-0.7423672,2.4856007
-0.944,-0.7421624,2.4859343
-0.9436,-0.7418006,2.485482
-0.9432,-0.7422152,2.4859795
-0.9428,-0.7422924,2.4855781
-0.9424,-0.742957,2.4859531
-0.942,-0.7427874,2.4856139
-0.9416,-0.7460535,2.4402992
-0.9412,-0.7515902,2.3539332
-0.9408,-0.7535003,2.3584819
-0.9404,-0.7542315,2.359379
-0.94,-0.7543577,2.3601365
-0.9396,-0.7544991,2.3601196
-0.9392,-0.7542635,2.3603118
-0.9388,-0.7542635,2.3607986
-0.9384,-0.7540072,2.3611101
-0.938,-0.7538112,2.3613017
-0.9376,-0.7541731,2.3609895
-0.9372,-0.7540638,2.3612264
-0.9368,-0.7542635,2.3607766
-0.9364,-0.7793876,2.2736091
-0.936,-0.7881862,2.239414
-0.9356,-0.7905298,2.2434876
-0.9352,-0.7908917,2.2440404
-0.9348,-0.7903112,2.2440737
-0.9344,-0.7904601,2.2437263
-0.934,-0.7906674,2.2440404
-0.9336,-0.7909312,2.2437339
-0.9332,-0.791092,2.2438871
-0.9328,-0.7909576,2.2442647
-0.9324,-0.7911599,2.2440404
-0.932,-0.7907239,2.2441818
-0.9316,-0.8013353,2.255543
-0.9312,-0.9851997,2.5304835
-0.9308,-0.9170584,2.4396358
-0.9304,-0.9167045,2.4411208
-0.93,-0.917109,2.4426585
-0.9296,-0.9171599,2.4426629
-0.9292,-0.9167949,2.4424544
-0.9288,-0.9169809,2.4425825
-0.9284,-0.9167949,2.4427684
-0.928,-0.9169582,2.4421058
-0.9276,-0.917104,2.442215
-0.9272,-0.9166649,2.4424167
-0.9268,-0.9168226,2.443004
-0.9264,-0.916766,2.442857
-0.926,-0.9155766,2.4376563
-0.9256,-0.8879666,2.3492805
-0.9252,-0.8801843,2.3236383
-0.9248,-0.882114,2.3281007
-0.9244,-0.882261,2.32859
-0.924,-0.8823288,2.3285222
-0.9236,-0.8822572,2.3290951
-0.9232,-0.882619,2.3296755
-0.9228,-0.8825588,2.329048
-0.9224,-0.8824004,2.3286862
-0.922,-0.8824042,2.3286824
-0.9216,-0.8821555,2.3291403
-0.9212,-0.8820726,2.3290574
-0.9208,-0.8807519,2.316348
-0.9204,-0.8679176,2.215678
-0.92,-0.8690248,2.2154286
-0.9196,-0.8700148,2.2172201
-0.9192,-0.8698414,2.2179801
-0.9188,-0.8698414,2.2171994
-0.9184,-0.870077,2.2177395
-0.918,-0.870077,2.2174104
-0.9176,-0.8701749,2.2175731
-0.9172,-0.8700883,2.2178941
-0.9168,-0.869962,2.2181296
-0.9164,-0.8703125,2.2181296
-0.916,-0.8703125,2.2179977
-0.9156,-0.8751303,2.1669068
-0.9152,-0.8782597,2.1046107
-0.9148,-0.8803628,2.109161
-0.9144,-0.8807497,2.1097841
-0.914,-0.8810914,2.1097314
-0.9136,-0.8810952,2.1099066
-0.9132,-0.8809124,2.1100894
-0.9128,-0.8811121,2.1102892
-0.9124,-0.8808465,2.1103796
-0.912,-0.8806517,2.1105228
-0.9116,-0.8806768,2.1106887
-0.9112,-0.8803653,2.1111057
-0.9108,-0.8806768,2.1106849
-0.9104,-0.8796087,2.127081
-0.91,-0.9098225,2.0081426
-0.9096,-0.9129613,2.0074487
-0.9092,-0.9138885,2.0088582
-0.9088,-0.9139488,2.0088507
-0.9084,-0.9137509,2.0092709
-0.908,-0.9135757,2.0092634
-0.9076,-0.9139601,2.0092936
-0.9072,-0.9139639,2.0092684
-0.9068,-0.9138113,2.0090461
-0.9064,-0.9135757,2.0093514
-0.906,-0.9135757,2.0091252
-0.9056,-0.9138113,2.0092326
-0.9052,-0.9492411,1.9492489
-0.9048,-0.9657571,1.9129592
-0.9044,-0.9683025,1.9174317
-0.904,-0.9685035,1.9176428
-0.9036,-0.968658,1.9176014
-0.9032,-0.9686844,1.917575
-0.9028,-0.9685386,1.9178784
-0.9024,-0.9685487,1.9176937
-0.902,-0.9688521,1.9178784
-0.9016,-0.9688521,1.91808
-0.9012,-0.9687089,1.9175505
-0.9008,-0.9688521,1.9176258
-0.9004,-0.9745716,1.9118115
-0.9,-1.0414791,1.8364576
-0.8996,-1.0418068,1.8370931
-0.8992,-1.044229,1.8400059
-0.8988,-1.044229,1.8402245
-0.8984,-1.0442629,1.8401906
