309,872.4,0.2,-0.01,-1.77
310,885.2,0.2,-0.01,-1.78
311,898.1,0.2,-0.01,-1.79
312,911.2,0.2,-0.01,-1.83
313,924.5,0.2,-0.01,-1.89
314,938,0.2,-0.01,-1.89
315,951.8,0.2,-0.01,-1.93
316,965.7,0.2,-0.01,-1.98
317,979.8,0.2,-0.01,-2.01
318,994.1,0.2,-0.01,-2
319,1008.6,0.2,-0.02,-2.07
320,1023.4,0.2,-0.02,-2.1
321,1038.3,0.2,-0.01,-2.12
322,1053.5,0.2,-0.02,-2.14
323,1068.9,0.2,-0.01,-2.18
324,1084.5,0.2,-0.01,-2.22
325,1100.4,0.2,-0.01,-2.23
326,1116.4,0.2,-0.01,-2.29
327,1132.8,0.2,-0.01,-2.29
328,1149.3,0.2,-0.01,-2.35
329,1166.1,0.2,-0.02,-2.41
330,1183.1,0.2,-0.02,-2.41
331,1200.4,0.2,-0.01,-2.45
332,1218,0.2,-0.02,-2.46
333,1235.8,0.2,-0.02,-2.52
334,1253.8,0.2,-0.02,-2.57
335,1272.2,0.2,-0.02,-2.58
336,1290.8,0.2,-0.02,-2.64
337,1309.6,0.2,-0.02,-2.69
338,1328.8,0.2,-0.02,-2.69
339,1348.2,0.2,-0.02,-2.75
340,1367.9,0.2,-0.01,-2.8
341,1387.9,0.2,-0.02,-2.85
342,1408.2,0.2,-0.02,-2.87
343,1428.7,0.2,-0.02,-2.92
344,1449.6,0.2,-0.03,-2.92
345,1470.8,0.2,-0.02,-2.98
346,1492.3,0.2,-0.02,-3.02
347,1514.1,0.2,-0.02,-3.08
348,1536.2,0.2,-0.02,-3.1
349,1558.7,0.2,-0.02,-3.15
350,1581.5,0.2,-0.02,-3.17
351,1604.6,0.2,-0.02,-3.25
352,1628,0.2,-0.02,-3.31
353,1651.8,0.2,-0.02,-3.38
354,1676,0.2,-0.02,-3.42
355,1700.5,0.2,-0.03,-3.44
356,1725.3,0.2,-0.03,-3.48
357,1750.5,0.2,-0.02,-3.56
358,1776.1,0.2,-0.03,-3.6
359,1802.1,0.2,-0.02,-3.67
360,1828.4,0.2,-0.02,-3.71
361,1855.1,0.2,-0.03,-3.72
362,1882.2,0.2,-0.03,-3.84
363,1909.7,0.2,-0.02,-3.89
